Rodage_U,V1_torque,Rodage_I,V2_torque,SnapRingMidPointForce,Premier angle,SnapRingPeakForce,Deuxième angle,Vissage_M8_torque,Capuchon_insertion,StartLinePeakForce,Vissage_M8_angle_log,SnapRingFinalStroke_exp,Binar OP130_Resultat_Global_v
11.97,1,113.15,1,102.03,177.9,183.05,149.6,12.21,0.0,22.28,3.3105430133940246,479260.7061294755,0
11.97,1,109.87,1,102.16,179.8,142.98,186.0,12.28,1.0,25.86,2.9391619220655967,384615.72579367505,0
11.97,0,118.56,0,102.77,166.2,146.19,134.4,12.2,1.0,25.79,3.131136910560194,460468.6250498847,0
11.97,1,114.19,1,95.44,132.8,156.23,140.0,12.38,1.0,26.58,2.388762789235098,369534.7274744691,0
11.97,1,112.21,1,104.53,175.6,152.47,197.7,12.23,0.0,26.88,2.714694743820879,384615.72579367505,0
11.97,0,118.28,0,93.03,165.9,151.57,157.8,12.2,1.0,24.88,2.9496883350525844,469770.7083161708,0
11.97,1,117.74,1,95.19,156.0,163.55,152.2,12.27,0.0,25.37,2.6741486494265287,388481.17810109997,0
11.97,1,111.95,1,97.6,175.4,161.77,159.4,12.26,0.0,26.15,2.9856819377004897,388481.17810109997,0
11.97,1,111.52,1,88.85,141.3,168.67,178.8,12.24,0.0,21.48,2.5257286443082556,396329.0184739155,0
11.98,1,120.76,1,104.76,190.0,163.16,190.5,12.27,0.0,27.8,2.8791984572980396,373248.61322898994,0
11.97,1,117.33,1,106.55,181.4,165.67,151.8,12.21,0.0,28.14,2.833213344056216,369534.7274744691,0
11.97,0,117.69,0,100.25,163.2,157.57,141.4,12.26,1.0,24.01,2.70805020110221,484077.356302953,0
11.98,1,108.95,1,99.31,150.1,175.61,165.1,12.16,0.0,27.68,2.747270914255491,396329.0184739155,0
11.97,1,117.68,1,100.31,141.2,170.06,137.4,12.31,0.0,22.97,2.970414465569701,433653.0199002855,0
11.97,1,110.83,1,91.74,116.9,153.69,139.1,12.19,0.0,24.49,2.740840023925201,479260.7061294755,0
11.98,0,119.63,0,93.3,157.9,145.84,154.9,12.27,1.0,20.29,2.580216829592325,469770.7083161708,0
11.97,1,113.1,1,100.88,189.4,173.89,160.5,12.27,0.0,20.35,2.4595888418037104,469770.7083161708,0
11.97,1,110.05,1,95.57,155.8,156.52,182.9,12.26,0.0,22.31,2.9231615807191558,484077.356302953,0
11.97,1,119.95,1,99.1,151.1,159.66,140.5,12.31,1.0,26.25,2.8507065015037334,373248.61322898994,0
11.97,1,110.76,1,96.82,196.2,159.17,176.7,12.31,1.0,25.29,2.8390784635086144,373248.61322898994,0
11.97,0,118.45,0,92.05,143.1,155.55,159.5,12.28,1.0,21.98,2.653241964607215,493856.3675768817,0
11.97,1,110.61,1,112.86,162.7,155.74,152.8,12.2,0.0,29.72,2.8791984572980396,344551.8961378237,0
11.97,0,108.71,0,97.3,162.5,147.07,175.1,12.29,1.0,24.66,2.509599262378372,455886.88567734644,1
11.97,0,109.92,0,100.98,147.1,133.26,153.3,12.41,1.0,21.32,2.7343675094195836,460468.6250498847,0
11.97,1,115.89,1,111.14,180.6,160.58,154.9,12.35,1.0,25.79,2.8735646395797834,365857.7955006423,0
11.97,0,113.75,0,96.87,197.7,146.2,148.0,12.23,1.0,24.71,2.6461747973841225,474491.98242599616,0
11.97,1,114.97,1,97.3,197.8,150.37,186.9,12.16,0.0,24.86,3.202746442938317,358613.3257686633,0
11.97,1,115.44,1,98.87,185.1,152.43,151.5,12.27,1.0,26.22,2.766319109226186,373248.61322898994,0
11.97,1,116.58,1,106.3,162.8,163.14,166.4,12.4,0.0,27.61,2.341805806147327,380788.7353793437,0
11.98,1,109.29,1,91.52,179.5,155.88,182.9,12.36,0.0,25.48,2.3608540011180215,400312.1913298826,0
11.97,0,114.38,0,94.32,165.4,161.04,143.1,12.33,1.0,23.4,2.4423470353692043,451350.7353732829,0
11.98,1,111.78,1,99.29,155.9,173.22,167.2,12.28,0.0,24.12,2.624668592163159,469770.7083161708,0
11.97,1,110.6,1,97.47,153.3,160.54,134.9,12.3,1.0,22.67,2.6878474937846906,358613.3257686633,0
11.97,1,113.12,1,107.37,155.5,162.4,164.3,12.15,0.0,26.74,3.0301337002713233,380788.7353793437,0
11.97,1,118.79,1,91.1,156.8,157.45,174.5,12.25,0.0,25.74,2.681021528714291,400312.1913298826,0
11.97,1,119.03,1,101.38,166.2,166.2,195.2,12.1,0.0,23.95,3.543853682063679,479260.7061294755,0
11.97,0,112.51,0,94.6,158.9,155.32,173.9,12.35,1.0,22.26,2.6946271807700692,455886.88567734644,0
11.97,1,114.0,1,102.54,158.5,183.84,165.6,12.23,0.0,23.25,3.005682604407159,479260.7061294755,0
11.97,1,114.47,1,93.05,147.1,143.5,174.7,12.31,0.0,24.8,2.791165107812717,396329.0184739155,0
11.97,0,114.97,0,101.68,155.3,152.74,127.7,12.29,1.0,22.59,2.4849066497880004,484077.356302953,0
11.97,1,117.2,1,106.7,166.8,166.77,155.8,12.26,1.0,25.71,3.173878458937465,369534.7274744691,0
11.97,1,119.05,1,101.79,173.6,158.94,160.8,12.25,1.0,23.75,3.3141860046725258,369534.7274744691,0
11.97,1,110.96,1,94.83,151.7,157.35,175.2,12.26,0.0,23.82,2.2192034840549946,488942.41461545986,0
11.97,1,115.26,1,109.55,177.7,166.73,157.8,12.31,0.0,25.87,2.797281334830153,369534.7274744691,0
11.97,1,112.49,1,106.27,133.5,155.71,168.4,12.29,0.0,26.68,3.6609942506244004,420836.63627205393,0
11.97,1,115.35,1,100.99,150.6,157.31,145.3,12.21,0.0,25.0,2.884800712846709,493856.3675768817,0
11.97,1,114.54,1,99.13,143.3,156.57,142.5,12.22,0.0,22.68,3.152736022363656,479260.7061294755,0
11.97,1,110.79,1,98.82,156.9,161.2,169.0,12.15,0.0,23.78,3.186352633162641,373248.61322898994,0
11.97,1,114.47,1,105.32,165.8,182.15,164.4,12.18,0.0,26.18,3.292126286607793,469770.7083161708,0
11.97,1,115.51,1,92.71,148.2,151.89,143.3,12.31,0.0,23.19,3.370738174177447,484077.356302953,0
11.97,0,115.91,0,78.39,143.3,161.49,168.4,12.34,1.0,17.64,2.6946271807700692,498819.7065866096,0
11.97,0,117.88,0,94.02,177.9,162.62,164.9,12.29,1.0,23.36,2.617395832834079,451350.7353732829,0
11.97,1,123.26,1,101.16,187.3,162.59,161.7,12.17,0.0,23.92,3.039749158970765,376999.82415587525,0
11.97,1,116.46,1,93.51,153.6,146.83,133.2,12.22,0.0,22.2,2.9338568698359038,484077.356302953,0
11.97,0,118.74,0,99.97,157.7,150.05,177.8,12.26,1.0,21.37,2.624668592163159,465096.4116686539,0
11.97,1,113.98,1,101.94,158.0,181.69,166.1,12.25,0.0,24.89,2.6878474937846906,479260.7061294755,0
11.97,1,111.92,1,94.19,164.3,174.89,163.7,12.24,0.0,21.62,2.8449093838194073,469770.7083161708,0
11.97,0,112.6,0,101.83,130.8,143.54,127.5,12.49,1.0,21.76,2.1972245773362196,455886.88567734644,0
11.97,1,114.12,1,96.37,159.1,158.2,177.8,12.21,1.0,25.47,3.2268439945173775,369534.7274744691,0
11.97,1,111.12,1,100.99,164.6,152.8,144.8,12.28,0.0,21.28,2.7013612129514133,479260.7061294755,0
11.97,0,126.42,0,98.43,150.0,153.81,148.0,12.14,1.0,23.77,3.7864597824528,498819.7065866096,0
11.97,1,113.32,1,103.1,181.0,169.4,161.3,12.2,0.0,23.48,3.1354942159291497,479260.7061294755,0
11.98,1,114.39,1,113.13,147.3,165.5,154.1,12.23,0.0,28.23,2.714694743820879,408399.0340237931,0
11.97,1,109.51,1,88.07,174.2,166.44,168.8,12.18,0.0,23.91,3.044522437723423,392385.4788500711,0
11.97,0,111.95,0,80.02,156.1,141.61,151.9,12.3,1.0,17.83,2.379546134130174,498819.7065866096,0
11.97,1,113.01,1,103.84,123.0,165.55,152.1,12.27,0.0,27.91,3.4688560301359703,373248.61322898994,0
11.98,1,108.32,1,106.54,137.8,170.63,173.0,12.17,0.0,22.43,2.990719731730447,474491.98242599616,0
11.98,1,110.32,1,95.89,139.0,172.27,157.2,12.21,0.0,23.3,3.246490991901174,465096.4116686539,0
11.97,1,115.29,1,105.6,148.7,185.75,140.8,12.29,0.0,24.56,2.6878474937846906,469770.7083161708,0
11.97,0,109.94,0,96.26,173.2,138.49,134.2,12.14,1.0,21.56,3.044522437723423,498819.7065866096,0
11.97,1,116.15,1,101.89,171.5,150.0,170.8,12.3,1.0,25.72,2.5494451709255714,380788.7353793437,0
11.98,1,116.36,1,106.13,149.2,159.1,157.6,12.27,0.0,26.04,3.100092288878234,376999.82415587525,0
11.98,1,118.54,1,105.58,174.8,163.77,159.6,12.25,1.0,24.92,2.797281334830153,369534.7274744691,0
11.97,0,115.71,0,93.1,175.2,138.89,163.5,12.44,1.0,20.36,2.6461747973841225,503832.9279826815,0
11.98,1,113.23,1,102.13,148.2,166.55,166.5,12.28,1.0,25.41,2.424802725718295,376999.82415587525,0
11.97,1,113.44,1,96.52,186.4,153.38,148.7,12.27,0.0,25.78,2.91235066461494,484077.356302953,0
11.98,1,104.75,1,100.48,158.1,157.58,169.5,12.35,0.0,25.04,3.202746442938317,396329.0184739155,0
11.97,1,111.84,1,113.27,141.7,155.32,144.0,12.25,1.0,26.5,2.8273136219290276,373248.61322898994,0
11.97,1,113.34,1,96.63,157.0,151.81,158.2,12.24,0.0,22.96,2.760009940032921,484077.356302953,0
11.97,0,111.55,0,103.24,130.1,149.66,134.0,12.29,1.0,24.0,2.5494451709255714,460468.6250498847,0
11.97,1,115.63,1,92.02,171.7,160.16,157.4,12.05,1.0,24.18,4.251348311031766,365857.7955006423,0
11.97,0,115.71,0,94.69,143.7,151.58,155.1,12.22,1.0,22.82,2.9652730660692823,503832.9279826815,0
11.97,1,110.6,1,101.3,166.1,157.74,159.0,12.34,0.0,25.07,2.5649493574615367,369534.7274744691,0
11.97,1,112.62,0,99.56,197.9,132.68,197.5,12.22,0.0,25.05,2.8094026953624978,334368.84868262074,0
11.97,0,114.12,0,86.56,167.8,144.95,155.0,12.24,1.0,18.94,2.89591193827178,508896.533091413,0
11.97,0,116.08,0,98.0,166.0,146.77,177.9,12.28,1.0,21.96,2.451005098112319,455886.88567734644,0
11.97,1,110.98,1,97.86,141.9,176.57,150.7,12.19,0.0,24.42,2.884800712846709,388481.17810109997,0
11.97,1,106.45,1,100.75,153.9,160.35,164.4,12.26,0.0,27.3,2.714694743820879,400312.1913298826,0
11.97,1,115.93,1,95.74,149.5,165.3,144.6,12.26,0.0,23.86,2.791165107812717,425066.114781728,0
11.97,0,113.91,0,84.08,180.3,148.52,170.6,12.28,1.0,17.9,2.797281334830153,498819.7065866096,0
11.97,1,117.15,1,106.77,163.9,184.2,168.7,12.23,0.0,28.39,2.797281334830153,469770.7083161708,0
11.97,1,112.01,1,108.92,158.3,162.59,160.0,12.2,0.0,27.17,2.6946271807700692,474491.98242599616,0
11.97,0,114.75,0,84.61,164.0,143.1,147.6,12.16,1.0,17.41,3.6454498961866,498819.7065866096,0
11.97,1,112.21,1,103.16,168.7,175.87,191.7,12.29,0.0,23.83,2.5649493574615367,474491.98242599616,0
11.98,1,107.66,1,98.0,177.6,154.31,161.7,12.27,0.0,26.24,2.6461747973841225,400312.1913298826,0
11.98,1,113.85,1,97.76,158.0,168.42,169.8,12.3,0.0,24.94,2.6026896854443837,396329.0184739155,0
11.97,1,113.6,1,108.29,172.3,161.25,169.1,12.23,0.0,27.88,3.1484533605716547,484077.356302953,0
11.97,0,116.67,0,96.23,143.3,154.79,165.7,12.37,1.0,23.75,2.5952547069568657,474491.98242599616,0
11.97,0,111.56,0,83.32,171.9,142.16,142.8,12.39,1.0,17.91,2.7013612129514133,503832.9279826815,0
11.97,0,114.06,0,83.49,170.5,143.89,143.4,12.26,1.0,20.7,2.928523523860541,498819.7065866096,0
11.97,0,113.16,0,103.57,183.1,152.71,192.3,12.17,1.0,24.16,3.044522437723423,474491.98242599616,0
11.97,1,110.49,1,96.55,157.4,174.19,161.5,12.14,0.0,24.91,3.2228678461377385,469770.7083161708,0
11.98,1,110.77,1,90.87,148.0,151.88,156.7,12.19,0.0,24.31,2.9231615807191558,408399.0340237931,0
11.97,1,114.49,1,98.48,141.1,162.04,149.3,12.37,0.0,23.79,2.1972245773362196,488942.41461545986,0
11.97,1,113.87,1,97.17,155.7,146.04,145.5,12.33,1.0,24.09,2.91235066461494,380788.7353793437,0
11.97,0,109.21,0,91.55,163.3,152.19,155.4,12.28,1.0,21.93,2.7212954278522306,460468.6250498847,0
11.97,0,112.41,0,101.93,159.0,137.5,136.7,12.3,1.0,21.85,2.6390573296152584,465096.4116686539,0
11.97,1,115.93,1,107.24,156.7,144.31,180.7,12.25,0.0,24.5,2.791165107812717,380788.7353793437,0
11.98,1,112.84,1,104.68,181.7,187.66,143.0,12.21,0.0,22.62,3.407841924380824,460468.6250498847,0
11.97,1,112.19,1,103.03,172.2,151.03,178.5,12.3,0.0,26.36,2.4336133554004498,384615.72579367505,0
11.98,1,115.69,1,104.36,154.4,155.68,151.0,12.22,0.0,30.73,2.8154087194227095,484077.356302953,0
11.97,1,108.88,1,95.39,148.8,157.45,174.0,12.19,0.0,23.26,3.005682604407159,474491.98242599616,0
11.97,1,112.29,1,101.51,158.0,174.8,171.2,12.21,0.0,24.84,2.785011242238338,479260.7061294755,0
11.97,1,120.43,1,100.57,149.2,158.45,162.9,12.21,0.0,22.5,2.856470206220483,479260.7061294755,0
11.97,0,111.06,0,81.42,174.7,144.99,131.2,12.36,1.0,17.94,2.4423470353692043,498819.7065866096,0
11.97,1,114.03,1,100.33,147.3,164.93,173.7,12.25,0.0,23.73,2.4765384001174837,474491.98242599616,0
11.97,0,109.91,0,103.08,155.4,138.32,156.2,12.19,1.0,22.98,2.740840023925201,474491.98242599616,0
11.97,0,107.77,0,99.44,164.4,153.61,148.0,12.3,1.0,22.84,2.772588722239781,503832.9279826815,0
11.97,1,107.82,1,109.27,155.1,145.89,170.7,12.28,0.0,24.71,2.995732273553991,341123.54748921306,0
11.97,0,109.09,0,96.7,159.7,157.76,181.2,12.19,1.0,22.52,2.975529566236472,469770.7083161708,0
11.97,1,111.7,1,99.57,165.7,144.31,154.3,12.22,1.0,23.41,2.9806186357439426,392385.4788500711,0
11.97,1,113.46,1,99.76,147.1,156.4,152.1,12.14,1.0,25.76,3.2188758248682006,369534.7274744691,0
11.97,1,115.51,1,99.2,164.2,152.81,149.3,12.18,0.0,24.68,3.2733640101522705,493856.3675768817,0
11.97,1,114.91,1,98.95,164.7,163.82,177.1,12.22,0.0,22.96,2.8735646395797834,474491.98242599616,0
11.97,0,112.96,0,90.22,197.9,151.26,175.7,12.22,1.0,18.24,2.8507065015037334,488942.41461545986,0
11.98,1,114.52,1,100.51,163.9,171.06,142.8,12.13,0.0,30.48,3.1945831322991562,404335.3957385773,0
11.97,1,109.44,1,94.31,153.8,159.99,165.3,12.41,0.0,24.32,2.501435951739211,384615.72579367505,0
11.97,1,113.88,1,99.92,146.1,153.46,167.2,12.3,0.0,23.39,2.970414465569701,479260.7061294755,0
11.98,1,108.24,1,99.94,155.8,160.61,164.3,12.31,1.0,26.15,2.6602595372658615,369534.7274744691,0
11.98,1,111.8,1,97.79,165.9,173.14,171.2,12.24,0.0,24.3,2.772588722239781,465096.4116686539,0
11.97,0,117.34,0,103.23,154.8,154.72,150.5,12.18,1.0,21.73,3.173878458937465,493856.3675768817,0
11.97,1,114.74,1,99.13,162.0,162.68,170.6,12.17,0.0,21.4,3.095577608523707,484077.356302953,0
11.98,1,112.98,1,98.64,153.0,152.82,159.1,12.42,1.0,23.17,2.580216829592325,369534.7274744691,0
11.97,1,112.4,1,92.41,164.4,153.01,150.6,12.34,0.0,21.6,2.6100697927420065,408399.0340237931,0
11.97,1,110.65,1,93.86,155.7,155.73,166.5,12.23,1.0,26.23,2.8213788864092133,373248.61322898994,0
11.97,1,112.27,1,106.26,177.1,151.12,171.6,12.24,0.0,27.18,3.109060958860994,380788.7353793437,0
11.97,1,113.63,1,107.44,172.8,163.74,149.1,12.25,0.0,23.66,2.6946271807700692,474491.98242599616,0
11.98,1,116.8,1,102.41,186.8,159.99,159.9,12.21,0.0,25.06,2.8213788864092133,479260.7061294755,0
11.97,1,116.52,1,100.75,150.3,163.93,129.7,12.39,0.0,26.71,2.4765384001174837,373248.61322898994,0
11.97,1,111.11,1,106.21,164.4,144.36,178.3,12.3,0.0,25.59,2.509599262378372,384615.72579367505,0
11.97,1,117.93,1,110.9,159.7,184.17,148.9,12.19,0.0,28.13,2.7788192719904172,469770.7083161708,0
11.97,1,120.52,1,98.36,148.1,173.78,150.8,12.1,0.0,29.71,3.4307561839036995,400312.1913298826,0
11.97,1,114.76,1,96.39,141.0,135.22,168.3,12.15,1.0,24.15,3.086486636822455,392385.4788500711,0
11.98,1,115.23,1,100.58,158.4,174.75,162.7,12.11,0.0,24.82,2.990719731730447,469770.7083161708,0
11.97,1,113.59,1,95.25,160.9,156.5,167.1,12.2,1.0,25.6,2.8791984572980396,369534.7274744691,0
11.97,0,111.88,0,100.82,154.6,145.76,159.3,12.21,1.0,23.8,2.8622008809294686,498819.7065866096,0
11.98,1,112.86,1,103.11,197.6,156.77,177.3,12.35,1.0,23.16,2.312535423847214,365857.7955006423,0
11.97,1,110.98,1,103.25,158.6,157.44,125.8,12.38,1.0,26.79,2.341805806147327,365857.7955006423,0
11.97,0,111.74,0,111.29,143.8,153.47,154.8,12.28,1.0,25.19,2.7536607123542622,460468.6250498847,0
11.97,1,117.72,1,94.61,149.6,145.16,151.5,12.22,0.0,23.74,3.3775875160230218,396329.0184739155,0
11.97,1,120.27,1,105.37,197.5,173.12,157.6,12.23,0.0,25.27,3.0007198150650303,469770.7083161708,0
11.97,0,114.39,0,100.64,183.4,136.6,171.4,12.33,1.0,25.92,2.7212954278522306,465096.4116686539,0
11.97,1,112.36,1,102.07,150.2,159.39,151.7,12.26,1.0,25.19,2.7212954278522306,373248.61322898994,0
11.97,0,112.19,0,77.22,130.0,136.77,164.0,12.31,1.0,16.29,2.9391619220655967,498819.7065866096,0
11.97,1,112.81,1,98.22,162.4,164.04,155.3,12.21,1.0,24.75,2.833213344056216,373248.61322898994,0
11.97,0,109.93,0,97.98,134.1,150.62,158.7,12.18,1.0,21.1,3.039749158970765,498819.7065866096,0
11.97,1,111.92,1,100.97,197.3,158.36,161.1,12.18,0.0,24.88,3.0155349008501706,376999.82415587525,0
11.97,1,119.03,1,99.6,153.1,153.72,147.5,12.2,1.0,24.54,3.2228678461377385,373248.61322898994,0
11.97,1,112.42,1,99.49,154.5,154.81,151.3,12.19,0.0,21.52,2.631888840136646,474491.98242599616,0
11.97,1,107.69,1,91.34,137.2,155.93,146.7,12.24,1.0,25.79,2.4765384001174837,369534.7274744691,0
11.97,1,116.45,1,95.47,158.0,154.15,146.7,12.33,1.0,25.49,2.4159137783010487,365857.7955006423,0
11.97,1,110.27,1,100.36,183.9,157.85,190.9,12.24,0.0,22.11,2.70805020110221,376999.82415587525,0
11.97,1,115.97,1,101.51,182.6,158.56,151.0,12.3,1.0,26.65,2.740840023925201,369534.7274744691,0
11.98,1,112.02,1,109.23,146.1,177.84,150.3,12.07,0.0,24.14,3.563882963939251,469770.7083161708,0
11.97,0,114.48,0,98.41,139.2,145.89,158.5,12.33,1.0,21.37,2.4069451083182885,498819.7065866096,0
11.97,0,109.72,0,106.83,149.1,156.75,139.5,12.27,1.0,23.38,2.9338568698359038,484077.356302953,0
11.97,1,114.76,1,105.89,191.3,181.62,190.3,12.36,0.0,25.34,2.312535423847214,465096.4116686539,0
11.97,1,112.51,1,97.71,179.5,156.88,185.8,12.21,0.0,26.56,2.5726122302071057,324486.75576180586,0
11.97,1,111.91,1,92.81,138.7,171.33,147.7,12.23,0.0,22.99,2.631888840136646,469770.7083161708,0
11.97,1,111.1,1,101.48,170.4,156.45,168.1,12.16,0.0,24.31,2.9069010598473755,321258.0585957829,0
11.98,1,114.77,1,98.75,159.5,148.77,160.6,12.23,0.0,22.12,2.785011242238338,484077.356302953,0
11.97,0,117.03,0,88.49,152.3,141.94,141.5,12.33,1.0,18.29,2.8390784635086144,503832.9279826815,0
11.97,1,120.24,1,90.53,140.1,147.76,169.7,12.26,0.0,25.68,3.484312288372662,355045.0635575014,0
11.97,1,113.39,1,95.67,157.3,158.72,169.8,12.21,0.0,23.66,2.791165107812717,479260.7061294755,0
11.97,1,112.36,1,95.44,158.3,140.22,152.3,12.15,1.0,24.77,2.8507065015037334,388481.17810109997,0
11.97,0,119.32,0,89.11,191.0,148.72,164.5,12.23,1.0,20.61,2.7013612129514133,493856.3675768817,0
11.97,0,119.0,0,95.23,182.6,134.72,157.8,12.2,1.0,22.45,2.9652730660692823,465096.4116686539,0
11.98,1,112.37,1,94.48,149.5,166.59,155.3,12.26,0.0,26.15,3.091042453358316,388481.17810109997,0
11.97,0,109.48,0,101.66,160.9,155.57,130.4,12.28,1.0,22.46,2.797281334830153,498819.7065866096,0
11.98,0,112.29,1,93.85,197.6,157.86,149.7,12.14,0.0,23.31,3.152736022363656,479260.7061294755,0
11.97,1,111.55,1,102.8,137.9,155.6,167.5,12.27,1.0,25.3,2.7536607123542622,373248.61322898994,0
11.97,1,113.85,1,101.89,172.1,168.86,135.4,12.24,0.0,23.48,3.299533727885655,465096.4116686539,0
11.97,1,111.26,1,98.43,148.2,158.11,163.0,12.36,1.0,26.3,2.424802725718295,369534.7274744691,0
11.97,1,109.15,1,98.16,158.3,174.11,156.4,12.36,0.0,26.39,2.3978952727983707,400312.1913298826,0
11.97,0,111.31,0,95.18,146.0,143.26,174.8,12.19,1.0,20.28,3.3105430133940246,465096.4116686539,0
11.97,0,117.84,0,93.74,167.8,145.13,162.4,12.3,1.0,21.37,2.760009940032921,503832.9279826815,0
11.97,1,115.15,1,91.43,156.6,148.28,172.3,12.24,0.0,25.48,2.580216829592325,348014.70026317565,0
11.97,0,113.97,1,109.45,197.9,173.62,197.4,12.18,0.0,27.97,3.933784497209659,373248.61322898994,0
11.97,0,109.8,0,99.69,166.6,136.22,177.0,12.25,1.0,23.16,2.8678989020441064,460468.6250498847,0
11.97,1,112.92,1,107.95,163.2,161.71,180.5,12.3,1.0,26.28,2.856470206220483,369534.7274744691,0
11.97,0,114.14,0,95.88,140.3,143.3,128.6,12.19,1.0,21.83,2.70805020110221,488942.41461545986,0
11.97,1,114.82,1,104.11,147.5,164.42,161.8,12.21,0.0,24.48,2.5257286443082556,412503.512552745,0
11.98,1,116.87,1,100.77,194.8,158.16,196.8,12.3,0.0,25.64,2.468099531471619,376999.82415587525,0
11.97,1,113.94,1,91.68,140.0,151.35,173.1,12.17,0.0,19.72,3.5524868292083815,479260.7061294755,0
11.97,1,115.86,1,103.76,174.9,155.97,166.4,12.38,1.0,26.57,2.4336133554004498,380788.7353793437,0
11.97,1,119.41,1,98.62,164.2,169.95,180.9,12.13,0.0,23.89,2.6946271807700692,469770.7083161708,0
11.97,0,113.13,0,97.89,138.0,136.52,150.5,12.28,1.0,22.99,2.580216829592325,488942.41461545986,0
11.97,1,112.58,1,107.69,176.1,165.03,197.5,12.31,0.0,28.15,2.7343675094195836,369534.7274744691,0
11.97,1,112.98,1,98.67,156.8,156.01,164.2,12.22,0.0,26.03,3.3638415951183864,373248.61322898994,0
11.98,1,110.26,1,100.39,136.1,167.23,171.9,12.2,0.0,22.8,2.3702437414678603,474491.98242599616,0
11.97,1,110.89,1,96.89,149.9,165.05,169.0,12.38,0.0,21.87,2.6100697927420065,474491.98242599616,0
11.97,1,113.07,1,95.61,160.8,156.45,151.1,12.22,0.0,25.09,2.8507065015037334,355045.0635575014,0
11.97,0,113.61,0,105.98,174.7,156.99,134.6,12.18,1.0,24.26,3.1945831322991562,488942.41461545986,0
11.97,1,119.17,1,99.25,156.6,158.56,161.7,12.31,0.0,22.98,3.202746442938317,479260.7061294755,0
11.97,0,114.01,0,96.1,149.7,132.78,165.0,12.37,1.0,22.11,2.5416019934645457,465096.4116686539,0
11.97,1,114.51,1,93.04,148.6,158.78,172.7,12.15,0.0,26.17,3.091042453358316,400312.1913298826,0
11.97,1,116.47,1,94.17,165.0,155.95,155.3,12.25,0.0,22.91,2.6741486494265287,479260.7061294755,0
11.97,1,114.47,1,98.54,149.7,142.85,164.2,12.25,1.0,23.57,3.044522437723423,380788.7353793437,0
11.97,0,117.62,0,92.95,147.7,150.6,164.1,12.2,1.0,21.02,3.3603753871419,503832.9279826815,0
11.97,0,114.44,1,97.34,197.7,144.13,119.8,12.2,0.0,24.76,3.122364924487357,380788.7353793437,0
11.97,1,112.05,1,94.57,143.0,176.01,150.1,12.37,0.0,26.13,2.501435951739211,392385.4788500711,0
11.97,0,109.3,0,91.17,162.3,149.45,167.6,12.37,1.0,20.85,2.4595888418037104,465096.4116686539,0
11.97,1,114.75,1,96.22,187.9,156.62,188.7,12.25,1.0,24.46,2.8735646395797834,369534.7274744691,0
11.97,1,118.71,1,112.86,139.6,194.12,149.5,12.38,0.0,25.36,2.2300144001592104,392385.4788500711,0
11.97,0,112.51,0,87.26,140.7,151.71,144.3,12.27,1.0,18.93,2.6946271807700692,503832.9279826815,0
11.97,1,116.09,1,101.77,165.6,161.51,144.0,12.21,1.0,25.47,3.086486636822455,365857.7955006423,0
11.97,1,117.48,1,96.72,162.3,165.62,173.1,12.24,0.0,24.05,2.6602595372658615,392385.4788500711,0
11.97,0,119.04,0,84.85,145.8,148.84,150.6,12.38,1.0,20.18,2.5952547069568657,498819.7065866096,0
11.97,1,115.24,1,108.82,163.6,178.07,161.1,12.17,0.0,25.06,2.9231615807191558,479260.7061294755,0
11.98,1,116.03,1,103.43,145.5,158.26,142.7,12.14,0.0,26.27,4.051784947803305,474491.98242599616,0
11.97,1,113.04,1,112.02,141.9,158.75,140.9,12.26,1.0,25.21,2.8213788864092133,373248.61322898994,0
11.97,1,112.85,1,101.38,175.0,160.94,137.8,12.23,0.0,23.61,3.490428515390098,479260.7061294755,0
11.97,1,113.24,1,98.2,156.3,164.25,162.4,12.24,1.0,25.53,2.833213344056216,358613.3257686633,0
11.97,1,111.05,1,89.99,173.5,154.47,150.7,12.24,1.0,23.78,2.9231615807191558,369534.7274744691,0
11.97,1,111.55,1,94.08,152.3,149.01,160.1,12.4,0.0,23.37,2.272125885509337,392385.4788500711,0
11.97,1,110.56,1,104.53,179.9,182.64,166.3,12.19,0.0,24.35,3.0155349008501706,469770.7083161708,0
11.97,0,117.75,0,91.29,161.0,148.5,160.1,12.21,1.0,22.97,2.6461747973841225,460468.6250498847,0
11.97,0,109.51,0,105.07,137.0,153.75,142.9,12.37,1.0,23.01,2.72785282839839,488942.41461545986,0
11.98,1,114.66,1,96.88,188.9,159.93,175.9,12.29,1.0,23.81,2.4336133554004498,369534.7274744691,0
