,OP070_V_1_angle_value,OP090_SnapRingPeakForce_value,OP070_V_2_angle_value,OP120_Rodage_I_mesure_value,OP090_SnapRingFinalStroke_value,OP110_Vissage_M8_torque_value,OP100_Capuchon_insertion_mesure,OP120_Rodage_U_mesure_value,OP090_StartLinePeakForce_value,OP110_Vissage_M8_angle_value,OP090_SnapRingMidPointForce_val,OP070_V_2_torque_value,Binar OP130_Resultat_Global_v
27936,197.5,180.38,154.4,111.79,12.06,12.29,,11.97,24.31,17.4,102.56,6.63,0
27937,166.2,147.8,153.6,116.7,11.84,12.22,,11.97,23.9,12.8,97.33,6.64,0
27938,153.5,158.47,166.2,114.38,12.06,12.27,0.41,11.97,24.38,13.8,105.51,6.41,0
27939,149.0,156.43,178.2,109.34,11.91,12.27,,11.98,23.77,11.7,90.53,6.61,0
27940,164.1,152.66,170.0,113.05,11.9,12.39,,11.97,24.7,10.1,98.3,6.61,0
27941,156.2,148.81,140.3,115.28,11.93,12.32,,11.97,22.6,18.1,93.78,6.61,0
27942,141.1,153.32,158.2,114.74,11.9,12.21,,11.97,26.08,17.3,97.51,6.62,0
27943,152.2,182.2,177.4,112.94,12.07,12.12,,11.97,24.14,23.2,104.62,6.62,0
27944,159.4,152.23,139.3,112.28,12.05,12.35,0.41,11.97,23.92,11.6,103.71,6.42,0
27945,172.5,134.95,170.2,116.28,12.05,12.19,0.41,11.97,21.69,15.1,97.63,6.41,0
27946,145.1,169.47,183.7,117.62,12.07,12.3,,11.97,22.56,26.4,100.0,6.61,0
27947,155.0,147.58,160.2,112.12,12.06,12.2,0.41,11.97,21.63,18.9,100.72,6.41,0
27948,162.0,155.0,148.3,108.95,11.85,12.16,0.38,11.97,27.08,17.9,100.59,6.6,0
27949,158.7,168.54,149.5,111.3,11.88,12.33,,11.97,22.7,10.3,88.27,6.63,0
27950,165.0,158.3,160.6,115.38,11.81,12.31,0.36,11.97,26.0,16.3,108.11,6.63,0
27951,175.2,165.37,170.7,113.06,12.06,12.21,,11.97,22.45,15.2,102.38,6.61,0
27952,158.5,146.25,141.3,114.66,11.85,12.16,,11.97,26.21,27.6,104.47,6.61,0
27953,157.4,162.52,165.0,111.01,11.82,12.26,0.39,11.97,26.08,14.3,108.94,6.6,0
27954,163.9,157.31,159.3,113.07,12.12,12.21,0.4,11.97,21.55,19.5,98.05,6.4,0
27955,146.1,163.0,152.3,114.48,11.81,12.3,0.38,11.97,25.47,15.4,101.51,6.6,0
27956,156.4,159.52,144.6,115.71,11.88,12.36,,11.97,24.84,9.8,92.55,6.63,0
27957,146.4,146.37,152.3,112.61,12.04,12.25,0.41,11.97,23.1,17.1,92.86,6.42,0
27958,180.0,152.8,158.8,110.19,12.12,12.32,0.39,11.97,18.32,12.6,79.14,6.42,0
27959,127.9,153.07,142.0,118.44,11.82,12.27,0.37,11.98,24.83,19.1,96.73,6.6,0
27960,151.4,149.39,178.6,111.36,11.92,12.32,,11.98,22.27,10.9,92.06,6.62,0
27961,163.4,155.38,154.3,110.52,12.13,12.34,0.36,11.97,19.35,13.4,93.03,6.44,0
27962,192.2,137.17,182.3,114.96,12.06,12.23,0.41,11.97,20.74,25.0,99.08,6.41,0
27963,134.6,167.14,154.1,113.26,11.92,12.26,,11.97,27.26,29.4,108.17,6.63,0
27964,163.3,148.54,182.8,118.13,11.9,12.25,,11.98,23.68,12.8,89.92,6.6,0
27965,178.1,146.25,154.7,111.63,12.12,12.29,0.39,11.97,17.73,20.7,78.75,6.41,0
27966,183.4,152.34,149.0,114.29,12.12,12.17,0.37,11.97,17.65,21.5,82.89,6.42,0
27967,157.3,144.18,144.8,114.21,11.87,12.28,0.4,11.97,23.57,38.2,103.34,6.6,0
27968,171.4,156.56,137.5,110.45,11.75,12.39,,11.98,23.84,28.4,94.83,6.61,0
27969,172.1,161.18,142.1,108.34,12.08,12.18,,11.97,25.46,16.3,100.84,6.63,0
27970,162.1,154.36,149.1,110.78,12.11,12.38,0.41,11.97,22.51,11.0,92.68,6.43,0
27971,172.6,174.68,170.2,111.13,12.07,12.22,,11.97,23.79,17.7,99.18,6.6,0
27972,156.7,153.82,139.5,115.8,12.04,12.22,0.41,11.97,22.5,18.0,101.27,6.42,0
27973,149.7,152.13,147.6,107.0,12.09,12.27,0.42,11.97,22.51,35.2,102.29,6.42,0
27974,154.1,143.22,145.2,107.96,11.84,12.25,0.38,11.98,25.99,15.0,101.72,6.63,0
27975,169.2,163.85,168.1,118.88,11.83,12.25,0.37,11.97,26.15,18.6,103.14,6.61,0
27976,167.6,150.47,165.3,106.33,11.75,12.23,,11.97,25.86,11.4,98.86,6.63,0
27977,172.0,141.86,157.6,115.09,12.13,12.27,0.4,11.97,21.58,20.3,88.73,6.41,0
27978,157.2,149.12,137.1,114.43,11.75,12.29,,11.97,25.69,16.6,108.71,6.63,0
27979,146.8,158.97,151.6,110.45,12.11,12.29,0.39,11.97,18.78,17.5,79.98,6.4,0
27980,157.1,157.06,143.0,113.12,12.13,12.24,0.38,11.97,20.62,16.9,99.95,6.41,0
27981,148.4,160.92,147.5,116.72,11.89,12.24,,11.97,23.64,17.1,86.13,6.6,0
27982,139.5,172.41,158.9,145.07,12.07,12.13,,11.97,23.98,20.7,96.92,6.62,0
27983,166.2,137.28,149.3,114.13,12.12,12.23,0.38,11.97,19.2,13.9,81.0,6.4,0
27984,187.1,158.61,151.1,115.76,11.7,12.43,,11.97,25.86,13.8,92.66,6.61,0
27985,173.0,152.94,168.5,113.0,12.12,12.25,0.38,11.97,21.83,35.7,104.52,6.44,0
27986,178.2,142.55,142.2,109.24,11.83,12.21,0.39,11.98,25.57,18.7,106.92,6.61,0
27987,153.1,147.83,158.9,116.0,11.88,12.34,,11.97,25.4,12.1,98.3,6.62,0
27988,141.3,150.6,132.9,108.92,11.9,12.27,,11.98,23.16,13.0,89.98,6.62,0
27989,173.1,148.0,178.3,115.25,11.86,12.23,,11.97,25.0,15.0,100.2,6.62,0
27990,162.6,155.6,140.6,114.24,11.83,12.32,0.3,11.97,25.09,14.6,101.5,6.6,0
27991,149.0,173.78,169.2,115.45,12.07,12.14,,11.97,23.28,17.0,105.32,6.6,0
27992,148.5,171.73,166.2,117.64,11.81,12.31,0.39,11.97,27.62,17.9,111.77,6.6,0
27993,145.8,151.87,157.6,108.46,11.75,12.31,,11.97,28.82,13.3,102.07,6.62,0
27994,153.7,150.91,160.0,115.77,12.03,12.25,0.41,11.97,24.3,12.7,102.88,6.41,0
27995,155.0,160.79,160.3,112.21,11.89,12.26,,11.97,23.98,15.8,92.61,6.63,0
27996,144.3,146.82,152.2,112.63,12.13,12.37,0.41,11.97,20.1,11.0,84.03,6.41,0
27997,163.6,175.45,180.5,114.43,12.07,12.18,,11.97,24.71,24.9,103.9,6.61,0
27998,162.4,153.02,151.0,107.0,11.91,12.34,,11.98,23.7,17.0,95.02,6.61,0
27999,140.6,174.36,162.1,110.68,11.93,12.34,,11.97,24.91,11.7,96.57,6.62,0
28000,142.3,168.37,149.7,111.37,12.08,12.24,,11.97,24.29,12.2,97.9,6.61,0
28001,153.7,165.54,146.3,115.48,11.84,12.21,,11.97,27.93,25.4,106.11,6.61,0
28002,151.8,154.01,152.9,112.67,11.84,12.28,0.39,11.97,23.13,18.7,90.54,6.61,0
28003,157.6,144.69,155.4,111.6,12.11,12.17,0.39,11.97,18.24,22.1,84.95,6.41,0
28004,161.8,171.04,144.3,119.81,11.88,12.21,,11.97,24.63,16.8,97.3,6.6,0
28005,176.0,169.74,140.8,109.29,11.74,12.26,,11.97,27.35,11.7,106.48,6.6,0
28006,175.9,181.13,160.1,118.28,12.06,12.17,,11.97,22.31,20.9,103.36,6.61,0
28007,168.5,151.79,179.3,108.65,11.86,12.21,0.37,11.97,24.4,19.5,94.71,6.6,0
28008,182.7,165.75,149.7,107.78,11.87,12.3,,11.97,25.51,12.4,96.31,6.6,0
28009,169.7,175.28,153.9,107.03,12.06,12.25,,11.98,24.2,29.6,98.24,6.6,0
28010,167.4,172.47,163.6,108.53,11.88,12.32,,11.97,24.61,12.8,94.73,6.63,0
28011,147.4,174.36,139.4,116.93,12.07,12.3,,11.98,24.78,11.8,106.03,6.62,0
28012,165.2,147.69,145.2,110.26,11.9,12.27,,11.98,23.63,19.2,89.57,6.6,0
28013,127.1,146.78,134.8,110.46,12.1,12.17,0.38,11.97,19.84,18.3,90.4,6.42,0
28014,148.2,155.48,138.2,113.81,12.12,12.27,0.38,11.97,23.06,12.3,103.73,6.41,0
28015,156.3,157.99,148.3,113.69,12.08,12.25,,11.97,22.02,15.2,99.0,6.61,0
28016,173.8,158.45,177.5,110.96,12.04,12.34,0.39,11.97,22.36,21.1,97.18,6.42,0
28017,167.0,156.64,173.6,112.68,12.12,12.27,0.36,11.97,22.56,9.6,101.51,6.44,0
28018,163.7,154.0,154.3,115.04,11.76,12.31,,11.97,22.96,12.7,93.85,6.61,0
28019,155.2,138.94,162.1,114.24,12.12,12.31,0.4,11.97,17.49,12.5,82.52,6.41,0
28020,163.1,167.72,130.6,116.29,11.81,12.39,0.38,11.97,26.03,11.5,111.66,6.62,0
28021,153.9,162.24,159.0,106.72,11.82,12.18,0.37,11.97,25.4,21.4,106.15,6.61,0
28022,165.0,162.2,160.2,112.71,11.73,12.31,,11.97,26.0,15.5,105.39,6.6,0
28023,156.0,156.21,127.9,116.89,12.1,12.25,0.41,11.97,22.96,13.7,103.84,6.41,0
28024,156.6,157.13,154.0,112.77,11.88,12.36,,11.97,24.52,23.7,93.83,6.62,0
28025,127.4,160.75,130.2,110.29,12.09,12.31,0.41,11.97,22.49,11.4,104.09,6.4,0
28026,173.1,178.81,159.9,112.16,11.88,12.27,,11.97,26.31,15.4,98.4,6.66,0
28027,152.7,142.31,150.6,110.44,11.87,12.19,0.35,11.97,24.32,15.1,98.75,6.61,0
28028,160.9,150.11,186.2,112.77,11.85,12.3,,11.97,24.01,23.1,96.35,6.61,0
28029,146.5,146.64,176.2,115.61,12.12,12.23,0.4,11.97,22.17,17.8,99.79,6.4,0
28030,198.0,135.59,171.2,114.46,11.71,12.21,,11.97,31.07,12.8,96.35,6.61,0
28031,148.1,157.15,157.6,111.35,11.89,12.2,,11.97,24.32,18.4,87.36,6.61,0
28032,139.1,145.19,163.6,107.57,12.06,12.26,0.41,11.97,25.98,12.8,101.61,6.42,0
28033,190.5,158.91,179.4,114.29,11.75,12.3,,11.97,23.26,14.0,92.77,6.61,0
28034,197.8,146.96,176.5,114.41,11.86,12.28,0.36,11.97,22.94,16.2,92.52,6.63,0
28035,139.6,153.75,157.2,118.13,12.1,12.29,0.41,11.97,20.92,16.5,96.54,6.41,0
28036,162.7,142.36,151.4,110.96,11.86,12.21,,11.97,26.48,16.4,99.28,6.61,0
28037,149.0,150.64,169.7,113.11,12.11,12.18,0.4,11.97,18.72,16.8,84.9,6.41,0
28038,143.9,157.27,151.8,112.25,12.11,12.2,0.38,11.97,17.24,15.9,88.26,6.41,0
28039,172.5,146.57,171.4,113.26,11.86,12.3,,11.97,26.12,23.2,102.19,6.61,0
28040,149.0,159.55,197.5,109.19,11.71,12.31,,11.97,21.9,14.2,92.53,6.59,0
28041,197.5,138.54,197.6,112.5,11.86,12.33,,11.97,25.6,13.6,97.15,6.59,0
28042,156.4,136.87,143.3,113.96,12.1,12.36,0.38,11.97,22.39,15.3,89.04,6.41,0
28043,143.6,162.11,178.3,121.09,12.07,12.2,,11.97,22.08,16.0,97.39,6.61,0
28044,173.0,140.52,197.5,111.32,11.86,12.17,,11.97,25.72,21.7,101.68,6.59,0
28045,173.7,169.57,170.7,115.67,11.73,12.34,,11.97,28.79,16.9,108.47,6.62,0
28046,164.2,177.36,159.5,113.52,12.06,12.27,,11.97,21.86,21.2,99.1,6.63,0
28047,184.0,150.15,197.6,112.87,11.71,12.36,,11.97,24.72,11.6,101.52,6.12,0
28048,163.2,143.94,197.7,113.81,11.86,12.18,,11.97,25.64,19.3,106.62,6.4,0
28049,156.6,157.86,144.3,112.32,12.1,12.25,0.39,11.97,20.57,26.9,96.53,6.41,0
28050,149.7,166.83,143.0,116.71,12.07,12.24,,11.98,23.42,40.5,99.73,6.6,0
28051,165.9,151.53,159.2,109.93,12.04,12.39,0.42,11.97,20.38,14.3,93.0,6.4,0
28052,167.2,169.62,142.2,114.44,12.07,12.18,,11.98,22.97,24.7,107.8,6.62,0
28053,156.1,135.8,179.0,114.51,12.06,12.21,0.41,11.97,25.59,20.2,102.83,6.41,0
28054,152.8,162.44,169.4,114.14,11.93,12.24,,11.97,29.26,16.4,115.35,6.6,0
28055,159.0,171.05,154.5,119.33,12.06,12.28,,11.97,23.74,11.9,103.16,6.61,0
28056,151.8,145.43,151.5,111.37,12.13,12.28,0.38,11.97,17.56,17.7,81.97,6.44,0
28057,167.3,182.93,143.3,115.4,12.06,12.26,,11.97,22.52,12.7,103.73,6.62,0
28058,169.8,158.73,154.3,114.93,12.07,12.25,,11.98,22.26,11.9,98.66,6.62,0
28059,173.3,168.16,160.6,124.01,12.07,12.29,,11.97,21.01,14.5,97.93,6.61,0
28060,155.2,143.11,157.8,126.62,12.03,12.29,0.41,11.97,24.39,12.1,99.18,6.41,0
28061,193.8,138.62,155.2,113.6,12.06,12.29,0.39,11.97,21.89,17.8,96.75,6.41,0
28062,132.9,170.04,172.1,118.86,12.07,12.19,,11.97,19.89,23.3,96.74,6.61,0
28063,176.0,143.3,141.6,111.69,12.1,12.31,0.4,11.97,19.25,9.6,86.76,6.41,0
28064,149.7,143.67,177.9,115.67,11.84,12.29,0.31,11.97,25.66,13.7,98.71,6.62,0
28065,173.1,154.94,148.4,113.85,11.81,12.4,0.37,11.97,24.03,12.3,106.88,6.62,0
28066,174.1,140.79,150.1,115.72,11.84,12.25,0.36,11.97,24.21,17.7,101.5,6.61,0
28067,155.7,137.41,159.5,114.66,12.13,12.26,0.4,11.97,20.2,12.1,84.95,6.41,0
28068,112.7,157.71,152.2,114.58,11.82,12.29,0.39,11.97,22.62,18.1,96.75,6.61,0
28069,148.6,141.7,142.2,113.23,11.89,12.33,,11.97,23.19,11.8,92.81,6.61,0
28070,146.6,146.46,165.8,110.43,11.87,12.19,0.37,11.97,25.48,17.7,97.22,6.63,0
28071,143.9,157.89,146.5,111.68,12.1,12.27,0.41,11.97,21.74,13.1,92.48,6.42,0
28072,157.8,176.21,173.2,119.1,12.06,12.31,,11.97,24.48,15.2,100.04,6.61,0
28073,172.3,142.91,197.6,113.64,12.12,12.37,0.4,11.97,19.58,12.3,84.22,6.34,0
28074,163.0,156.17,148.5,110.56,11.82,12.34,0.38,11.97,26.32,12.4,105.55,6.61,0
28075,164.1,164.37,147.9,115.28,11.84,12.14,,11.97,30.57,23.3,107.05,6.61,0
28076,173.6,153.43,158.9,114.87,11.82,12.29,0.4,11.97,26.69,13.1,108.68,6.62,0
28077,151.2,157.69,134.8,115.12,12.08,12.21,,11.97,25.41,22.2,100.4,6.61,0
28078,134.5,158.6,157.3,106.52,11.82,12.2,0.37,11.97,24.81,20.5,94.33,6.61,0
28079,149.3,136.34,160.8,112.4,11.7,12.28,,11.97,25.5,13.6,97.76,6.62,0
28080,165.5,166.06,168.4,114.26,11.89,12.2,,11.97,23.44,32.8,93.79,6.61,0
28081,166.5,141.84,134.1,112.79,11.83,12.31,0.28,11.97,22.91,12.0,92.48,6.61,0
28082,127.9,157.35,146.0,113.15,12.1,12.27,,11.97,19.56,31.7,102.32,6.6,0
28083,140.4,157.52,160.7,110.22,12.1,12.19,0.39,11.97,23.9,16.8,97.72,6.41,0
28084,197.9,154.64,143.2,112.23,11.75,12.26,,11.97,26.13,13.2,90.84,6.61,0
28085,197.2,161.54,186.6,111.47,11.82,12.21,,11.97,25.42,14.6,100.02,6.6,0
28086,174.0,166.92,169.1,115.3,11.74,12.28,,11.97,26.33,11.5,103.79,6.63,0
28087,152.1,148.54,159.6,113.62,12.04,12.37,0.41,11.97,23.04,10.1,103.24,6.4,0
28088,140.0,146.79,130.8,114.39,12.03,12.22,0.41,11.97,24.91,15.7,96.87,6.41,0
28089,163.2,156.44,141.2,114.69,11.85,12.31,0.38,11.97,21.79,29.0,94.38,6.61,0
28090,197.4,178.84,169.7,116.54,12.08,12.26,,11.97,23.62,14.6,99.88,6.63,0
28091,169.1,162.77,140.9,109.95,11.8,12.34,0.35,11.97,23.85,11.5,101.16,6.61,0
28092,149.0,176.57,140.4,127.92,12.06,12.21,,11.97,25.14,16.6,105.54,6.61,0
28093,147.2,147.13,137.8,114.77,12.09,12.3,0.41,11.97,23.4,13.3,99.48,6.44,0
28094,181.3,142.26,141.4,116.15,12.13,12.23,0.38,11.97,17.91,18.6,80.6,6.4,0
28095,147.1,161.02,158.8,112.26,11.81,12.35,0.38,11.97,27.92,19.8,102.03,6.63,0
28096,162.1,181.96,153.9,111.09,12.06,12.35,,11.98,23.19,13.1,103.78,6.61,0
28097,186.0,156.58,169.8,112.33,11.84,12.23,,11.97,26.16,47.8,103.99,6.6,0
28098,156.7,166.19,164.0,110.99,11.89,12.17,,11.97,24.12,21.4,94.68,6.61,0
28099,167.5,153.23,163.0,114.29,12.08,12.26,,11.98,20.13,11.4,93.83,6.65,0
28100,170.0,155.65,153.6,110.2,11.81,12.29,0.38,11.97,24.88,22.6,98.61,6.6,0
28101,146.4,172.65,170.5,116.56,12.09,12.24,,11.97,19.44,16.8,103.43,6.61,0
28102,175.2,154.5,197.8,116.4,12.13,12.2,0.4,11.97,17.32,17.4,80.68,6.3,0
28103,197.8,138.75,131.9,110.59,11.84,12.2,0.36,11.97,25.68,22.6,100.97,6.64,0
28104,165.9,181.12,154.8,114.84,12.05,12.26,,11.97,22.12,22.1,101.77,6.62,0
28105,139.6,145.55,146.6,114.25,12.13,12.28,0.38,11.97,18.13,15.2,85.33,6.41,0
28106,164.9,145.88,168.9,114.1,12.1,12.35,0.39,11.97,19.76,18.3,102.2,6.44,0
28107,171.0,167.45,182.6,115.46,12.07,12.21,,11.97,21.92,16.9,100.18,6.6,0
28108,137.7,155.1,161.3,110.57,11.9,12.13,,11.97,23.57,29.4,99.26,6.63,0
28109,173.9,138.43,166.5,112.84,11.74,12.24,,11.97,23.49,13.7,94.95,6.63,0
28110,135.0,150.45,150.3,111.14,12.09,12.24,0.37,11.97,20.07,18.6,95.59,6.41,0
28111,148.2,154.73,154.4,110.22,12.04,12.3,0.41,11.97,24.85,21.9,105.97,6.44,0
28112,149.2,168.18,177.8,118.35,11.89,12.48,,11.97,24.89,6.8,97.01,6.61,0
28113,163.2,155.3,152.6,113.89,12.08,12.3,,11.97,20.93,14.5,99.36,6.61,0
28114,189.0,171.42,170.0,108.59,11.88,12.26,,11.97,24.22,19.3,89.92,6.62,0
28115,129.0,148.14,152.3,115.72,12.04,12.24,0.41,11.97,24.75,14.4,101.92,6.42,0
28116,124.6,162.86,139.5,109.72,11.99,12.25,,11.97,24.83,21.4,97.63,6.62,0
28117,165.4,155.23,148.7,109.66,11.9,12.25,,11.97,25.39,19.5,102.47,6.61,0
28118,187.7,158.84,173.9,124.01,11.82,12.27,,11.97,25.28,11.6,106.59,6.62,0
28119,135.5,162.01,134.6,113.4,11.82,12.27,0.37,11.97,25.69,16.3,108.46,6.61,0
28120,189.9,154.01,141.1,113.85,12.11,12.28,0.38,11.97,19.05,17.5,84.57,6.43,0
28121,166.8,180.99,151.7,111.04,12.06,12.18,,11.97,24.48,15.2,103.28,6.61,0
28122,153.3,145.0,137.8,111.87,12.14,12.21,0.4,11.97,17.54,14.1,79.31,6.4,0
28123,148.3,146.85,168.2,120.27,11.93,12.19,,11.97,23.25,19.8,100.56,6.61,0
28124,155.3,150.16,149.8,109.9,12.07,12.35,0.41,11.97,22.14,12.9,99.43,6.41,0
28125,182.5,150.96,162.4,115.64,12.09,12.2,,11.97,24.09,16.1,102.89,6.62,0
28126,149.3,152.37,160.1,109.53,11.9,12.36,,11.98,25.33,12.9,98.75,6.6,0
28127,170.6,150.53,149.8,114.61,12.04,12.28,0.41,11.97,23.73,14.0,107.6,6.4,0
28128,165.3,144.77,172.2,113.54,11.86,12.26,0.4,11.97,24.69,15.5,104.33,6.63,0
28129,186.8,157.25,154.2,116.72,11.85,12.19,,11.97,26.39,26.0,102.08,6.61,0
28130,156.3,178.75,142.3,111.06,12.06,12.21,,11.97,24.57,17.1,100.33,6.61,0
28131,197.8,159.2,149.4,111.91,12.1,12.18,0.39,11.97,20.42,16.8,85.3,6.44,0
28132,159.0,179.35,152.0,115.18,11.91,12.41,,11.97,28.3,11.1,102.14,6.62,0
28133,192.5,140.95,137.7,111.24,12.13,12.27,0.31,11.97,18.95,13.4,79.15,6.41,0
28134,146.0,141.02,149.0,118.72,12.11,12.36,0.4,11.97,20.3,12.9,85.71,6.41,0
28135,155.2,142.86,149.6,114.75,11.9,12.24,,11.97,24.15,18.0,95.85,6.61,0
28136,157.0,161.11,166.7,111.51,12.08,12.31,,11.97,24.81,15.7,98.07,6.61,0
28137,138.4,163.63,170.7,110.31,11.9,12.24,,11.97,22.96,16.2,85.33,6.6,0
28138,195.5,150.63,166.4,115.72,11.79,12.27,,11.97,23.89,11.8,94.53,6.61,0
28139,149.2,150.5,151.3,114.35,11.9,12.28,,11.97,21.92,22.0,90.35,6.6,0
28140,152.2,171.22,159.9,115.45,12.08,12.24,,11.97,23.5,19.7,105.4,6.63,0
28141,159.0,152.02,162.8,108.81,12.11,12.25,,11.97,22.58,17.3,96.46,6.63,0
28142,131.7,152.34,166.2,105.5,12.13,12.21,0.38,11.97,21.97,18.9,90.69,6.41,0
28143,164.1,147.11,158.2,112.0,11.9,12.24,,11.97,23.87,15.5,93.97,6.61,0
28144,146.4,150.01,154.5,116.15,11.85,12.21,0.37,11.97,23.85,27.2,98.78,6.6,0
28145,165.3,158.83,163.2,113.11,12.08,12.18,,11.97,22.74,27.6,97.1,6.61,0
28146,167.0,143.9,151.8,116.86,12.06,12.24,0.41,11.97,21.95,19.3,96.04,6.41,0
28147,151.5,159.02,169.3,109.55,11.77,12.31,,11.97,26.81,13.1,98.87,6.6,0
28148,142.3,155.0,137.3,113.75,12.11,12.31,0.39,11.97,18.37,24.3,81.22,6.42,0
28149,197.8,159.82,173.9,116.46,11.84,12.29,,11.97,26.51,12.7,101.18,6.64,0
28150,161.6,160.94,174.5,108.17,12.08,12.38,,11.97,23.51,14.8,94.59,6.62,0
28151,174.5,174.61,156.7,114.48,11.89,12.25,,11.97,25.46,19.6,101.11,6.61,0
28152,133.3,137.81,118.8,113.74,11.86,12.17,0.27,11.97,24.28,20.0,93.64,6.62,0
28153,176.8,165.49,165.2,117.32,12.08,12.28,,11.97,25.93,18.4,97.68,6.61,0
28154,172.4,135.94,164.1,111.13,12.04,12.19,0.41,11.97,22.38,17.3,95.41,6.41,0
28155,148.8,161.48,158.8,116.91,11.89,12.19,,11.97,23.98,17.4,97.97,6.61,0
28156,159.1,154.14,157.4,112.53,12.1,12.34,0.39,11.97,18.41,8.2,89.45,6.41,0
28157,184.1,132.57,161.3,114.02,12.04,12.25,0.41,11.97,23.12,16.1,99.91,6.41,0
28158,156.8,165.53,151.0,111.53,11.75,12.21,,11.97,24.86,22.4,102.01,6.63,0
28159,136.3,148.66,153.8,109.94,12.11,12.25,0.41,11.97,22.96,17.9,95.2,6.41,0
28160,184.0,171.43,160.4,123.12,12.07,12.12,,11.97,25.56,16.1,97.08,6.6,0
28161,172.2,159.81,161.7,114.18,12.08,12.35,,11.97,24.75,10.3,103.39,6.6,0
28162,162.1,141.63,166.1,114.6,11.86,12.34,0.34,11.97,25.11,16.2,97.03,6.6,0
28163,145.1,148.74,160.2,121.43,12.04,12.33,0.41,11.97,22.87,8.1,102.12,6.41,0
28164,172.3,153.92,122.5,113.22,12.04,12.27,0.41,11.97,23.23,14.0,98.89,6.41,0
28165,158.0,147.37,167.9,117.26,11.76,12.1,,11.97,25.77,32.7,95.03,6.61,0
28166,149.4,172.86,156.6,111.27,12.06,12.21,,11.97,24.19,15.6,99.25,6.63,0
28167,178.1,149.67,144.3,114.26,12.03,12.28,0.41,11.97,23.24,12.1,105.71,6.41,0
28168,148.9,182.78,157.8,114.54,11.88,12.17,,11.97,25.28,19.7,99.33,6.61,0
28169,155.2,167.42,145.3,112.87,11.89,12.34,,11.97,23.56,25.7,93.16,6.6,0
28170,162.4,154.35,157.4,116.42,12.13,12.16,0.4,11.97,21.81,16.0,103.44,6.4,0
28171,153.6,170.56,172.9,110.19,12.08,12.23,,11.98,23.91,9.4,103.96,6.61,0
28172,168.7,133.79,167.5,112.55,12.06,12.3,0.39,11.97,22.75,10.0,97.95,6.41,0
28173,180.4,166.48,168.2,114.63,12.08,12.28,,11.97,24.57,9.9,100.83,6.61,0
28174,138.9,165.9,170.9,111.43,11.85,12.34,,11.97,25.9,12.0,103.58,6.63,0
28175,189.8,152.19,161.2,113.61,12.09,12.3,0.38,11.97,18.75,17.2,84.44,6.41,0
28176,149.6,148.68,151.5,113.57,12.1,12.26,0.41,11.97,21.29,14.3,101.95,6.42,0
28177,138.5,163.49,147.9,112.96,12.07,12.25,,11.98,24.89,15.2,98.88,6.6,0
28178,134.6,154.01,158.5,112.58,11.76,12.38,,11.97,26.94,21.1,104.59,6.61,0
28179,138.1,164.21,166.3,112.56,11.75,12.16,,11.97,25.68,42.5,103.04,6.61,0
28180,138.9,159.02,147.5,110.74,12.04,12.2,0.41,11.98,22.39,12.6,100.2,6.4,0
28181,155.4,148.29,150.9,112.37,11.89,12.27,,11.97,25.45,10.8,97.4,6.6,0
28182,166.9,155.7,170.6,108.42,11.8,12.26,0.35,11.97,26.84,12.9,102.4,6.62,0
28183,160.8,143.54,169.1,113.38,12.13,12.29,0.37,11.97,19.87,14.6,82.91,6.4,0
28184,107.5,166.62,142.2,115.13,12.07,12.15,,11.97,23.45,20.6,100.01,6.6,0
28185,159.2,160.52,147.0,112.13,12.08,12.25,,11.98,24.14,14.6,98.44,6.6,0
28186,144.4,151.03,151.8,113.33,12.1,12.24,0.41,11.97,24.57,10.8,99.76,6.41,1
28187,157.3,145.94,144.4,115.8,12.12,12.25,0.38,11.97,23.03,13.1,99.02,6.44,0
28188,169.7,161.96,151.1,117.24,11.82,12.23,0.35,11.97,26.37,23.3,100.06,6.61,0
28189,161.3,176.46,173.2,117.74,12.07,12.29,,11.97,26.39,16.7,104.98,6.61,0
28190,161.7,131.87,156.3,109.05,11.88,12.23,0.38,11.97,22.38,20.7,95.65,6.64,0
28191,197.7,140.66,197.9,115.15,12.07,12.2,0.41,11.97,21.82,16.9,105.63,6.22,0
28192,148.2,148.32,161.3,116.36,12.1,12.15,0.39,11.97,23.63,18.1,101.42,6.42,0
28193,146.1,157.66,151.2,113.13,11.82,12.13,0.36,11.97,25.37,21.7,97.42,6.61,0
28194,155.9,161.54,158.7,114.8,11.89,12.25,,11.98,25.47,23.2,100.89,6.61,0
28195,156.1,144.68,151.5,111.02,11.88,12.26,,11.97,23.9,14.5,98.22,6.62,0
28196,150.2,138.68,154.4,111.35,12.12,12.21,0.4,11.97,15.98,16.2,79.2,6.43,0
28197,164.3,162.51,147.7,110.54,11.83,12.31,,11.97,26.9,16.9,102.61,6.6,0
28198,148.3,158.67,171.7,109.34,11.83,12.23,0.39,11.97,27.85,24.8,99.47,6.6,0
28199,124.2,162.42,150.4,117.3,12.01,12.35,,11.97,23.95,19.8,111.76,6.61,0
28200,177.0,184.37,175.6,113.4,12.06,12.2,,11.97,23.31,16.6,103.65,6.6,0
28201,156.7,159.51,154.6,115.49,11.9,12.28,,11.97,23.69,10.6,93.17,6.64,0
28202,154.1,153.54,150.7,106.61,12.1,12.3,0.41,11.97,26.29,15.6,105.26,6.41,0
28203,158.9,137.99,175.8,115.25,11.88,12.3,0.39,11.97,22.97,9.1,92.83,6.6,0
